formula,Temperature,Rho (Ohm.cm)
Cu0.005Bi0.5Sb1.495Te3,300.0,0.000723232
Cu0.005Bi0.5Sb1.495Te3,400.0,0.001284355
Cu0.005Bi0.5Sb1.495Te3,600.0,0.002791924
Cu0.01Bi0.5Sb1.48Te3,300.0,0.000619066
Cu0.01Bi0.5Sb1.48Te3,400.0,0.001066342
Cu0.01Bi0.5Sb1.48Te3,600.0,0.002384256
Cu0.015Bi0.5Sb1.475Te3,300.0,0.000562239
Cu0.015Bi0.5Sb1.475Te3,400.0,0.000969309
Cu0.015Bi0.5Sb1.475Te3,600.0,0.002361375
Bi0.5Sb1.5Te3+1.0wt%Pb,300.0,0.000809959
Bi0.5Sb1.5Te3+1.0wt%Pb,400.0,0.001022223
Bi0.5Sb1.5Te3+.5wt%Pb,300.0,0.001326453
Bi0.5Sb1.5Te3+.5wt%Pb,400.0,0.001780722
Cu2ZnGeSe4,300.0,0.02418
Cu2ZnGeSe4,400.0,0.0187
Cu2ZnGeSe4,700.0,0.01269
Cu2ZnGe0.975In0.025Se4,300.0,0.00765
Cu2ZnGe0.975In0.025Se4,400.0,0.00598
Cu2ZnGe0.975In0.025Se4,700.0,0.00496
Cu2ZnGe0.95In0.05Se4,300.0,0.00686
Cu2ZnGe0.95In0.05Se4,400.0,0.00571
Cu2ZnGe0.95In0.05Se4,700.0,0.00618
Cu2ZnGe0.925In0.075Se4,300.0,0.01318
Cu2ZnGe0.925In0.075Se4,400.0,0.01033
Cu2ZnGe0.925In0.075Se4,700.0,0.00818
Cu2ZnGe0.9In0.1Se4,300.0,0.00621
Cu2ZnGe0.9In0.1Se4,400.0,0.00529
Cu2ZnGe0.9In0.1Se4,700.0,0.00575
Cu2ZnSnS4,300.0,2.8927
Cu2ZnSnS4,400.0,1.2398
Cu2ZnSnS4,700.0,0.1935
Cu2.1Zn0.9SnS4,300.0,0.042
Cu2.1Zn0.9SnS4,400.0,0.0224
Cu2.1Zn0.9SnS4,700.0,0.007149
Cu2ZnSnSe4,300.0,0.002922
Cu2ZnSnSe4,400.0,0.00314
Cu2ZnSnSe4,700.0,0.004541
Cu2.1Zn0.9SnSe4,300.0,0.001163
Cu2.1Zn0.9SnSe4,400.0,0.001183
Cu2.1Zn0.9SnSe4,700.0,0.001235
NaCoO2,300.0,0.01186
NaCoO2,400.0,0.0125
NaCoO2,700.0,0.01376
NaCoO2,1000.0,0.01466
Na.98CoO2,300.0,0.01133
Na.98CoO2,400.0,0.0119
Na.98CoO2,700.0,0.01305
Na.98CoO2,1000.0,0.01387
Na.96CoO2,300.0,0.01082
Na.96CoO2,400.0,0.01136
Na.96CoO2,700.0,0.01241
Na.96CoO2,1000.0,0.01312
Na.94CoO2,300.0,0.01056
Na.94CoO2,400.0,0.01109
Na.94CoO2,700.0,0.01206
Na.94CoO2,1000.0,0.01274
CaMg2Bi2,300.0,0.012178785
CaMg2Bi2,400.0,0.016778523
CaMg2Bi2,700.0,0.00594495
CaMg1.95Zn0.05Bi1.98,300.0,0.014814815
CaMg1.95Zn0.05Bi1.98,400.0,0.020408163
CaMg1.95Zn0.05Bi1.98,700.0,0.005136107
CaMg1.9Zn0.1Bi1.98,300.0,0.01540832
CaMg1.9Zn0.1Bi1.98,400.0,0.019379845
CaMg1.9Zn0.1Bi1.98,700.0,0.004718762
CaMg1.8Zn0.2Bi1.98,300.0,0.014803849
CaMg1.8Zn0.2Bi1.98,400.0,0.015730691
CaMg1.8Zn0.2Bi1.98,700.0,0.003612456
Cu2MgSnSe4,300.0,0.037993921
Cu2MgSnSe4,400.0,0.03968254
Cu2MgSnSe4,700.0,0.025348542
Cu2.05Mg0.95SnSe4,300.0,0.006862005
Cu2.05Mg0.95SnSe4,400.0,0.0072812
Cu2.05Mg0.95SnSe4,700.0,0.009937394
Cu2.075Mg0.925SnSe4,300.0,0.005320054
Cu2.075Mg0.925SnSe4,400.0,0.006007016
Cu2.075Mg0.925SnSe4,700.0,0.007975245
Cu2.1Mg0.9SnSe4,300.0,0.00204115
Cu2.1Mg0.9SnSe4,400.0,0.002432321
Cu2.1Mg0.9SnSe4,700.0,0.006018658
Ti2FeNiSb1.7Sn0.3,300.0,0.00310559
Ti2FeNiSb1.7Sn0.3,400.0,0.003233107
Ti2FeNiSb1.7Sn0.3,700.0,0.003604903
Ti2FeNiSb1.7Sn0.3,1000.0,0.003554924
Ti1.8Hf0.2FeNiSb1.7Sn0.3,300.0,0.003211304
Ti1.8Hf0.2FeNiSb1.7Sn0.3,400.0,0.003347841
Ti1.8Hf0.2FeNiSb1.7Sn0.3,700.0,0.003763643
Ti1.8Hf0.2FeNiSb1.7Sn0.3,1000.0,0.003614022
Ti1.6Hf0.4FeNiSb1.7Sn0.3,300.0,0.003128911
Ti1.6Hf0.4FeNiSb1.7Sn0.3,400.0,0.003260515
Ti1.6Hf0.4FeNiSb1.7Sn0.3,700.0,0.00358038
Ti1.6Hf0.4FeNiSb1.7Sn0.3,1000.0,0.003472222
Ti1.4Hf0.6FeNiSb1.7Sn0.3,300.0,0.003314551
Ti1.4Hf0.6FeNiSb1.7Sn0.3,400.0,0.003418803
Ti1.4Hf0.6FeNiSb1.7Sn0.3,700.0,0.003731343
Ti1.4Hf0.6FeNiSb1.7Sn0.3,1000.0,0.003641661
Ti1.0Hf1.0FeNiSb1.7Sn0.3,300.0,0.003154574
Ti1.0Hf1.0FeNiSb1.7Sn0.3,400.0,0.00325839
Ti1.0Hf1.0FeNiSb1.7Sn0.3,700.0,0.003457815
Ti1.0Hf1.0FeNiSb1.7Sn0.3,1000.0,0.003284072
Mg1Ag0.97Sb 0.99,300.0,0.003565098
Mg1Ag0.97Sb 0.99,400.0,0.003619623
Mg1Ag0.97Sb 0.99,700.0,0.002103793
Mg0.9975Li0.0025Ag0.97Sb 0.99,300.0,0.002048647
Mg0.9975Li0.0025Ag0.97Sb 0.99,400.0,0.002543324
Mg0.9975Li0.0025Ag0.97Sb 0.99,700.0,0.001766836
Mg0.995Li0.005Ag0.97Sb 0.99,300.0,0.001746836
Mg0.995Li0.005Ag0.97Sb 0.99,400.0,0.002144089
Mg0.995Li0.005Ag0.97Sb 0.99,700.0,0.001529583
Mg0.99Li0.01Ag0.97Sb 0.99,300.0,0.001241465
Mg0.99Li0.01Ag0.97Sb 0.99,400.0,0.001707514
Mg0.99Li0.01Ag0.97Sb 0.99,700.0,0.001190712
Mg0.98Li0.02Ag0.97Sb 0.99,300.0,0.00107476
Mg0.98Li0.02Ag0.97Sb 0.99,400.0,0.001582723
Mg0.98Li0.02Ag0.97Sb 0.99,700.0,0.001190712
Mg0.96Li0.04Ag0.97Sb 0.99,300.0,0.00145596
Mg0.96Li0.04Ag0.97Sb 0.99,400.0,0.002017787
Mg0.96Li0.04Ag0.97Sb 0.99,700.0,0.00152379
Yb9Mn4.2Sb9,300.0,0.003176145
Yb9Mn4.2Sb9,400.0,0.003603402
Yb9Mn4.2Sb9,700.0,0.005534334
Yb9Mn4.2Sb9,1000.0,0.007875781
Cu3SbSe4,300.0,0.03946204
Cu3SbSe4,400.0,0.04026891
Cu3SbSe4,700.0,0.01020581
Cu2.4Ag0.6SbSe4,300.0,0.01479868
Cu2.4Ag0.6SbSe4,400.0,0.02040306
Cu2.4Ag0.6SbSe4,700.0,0.01246484
Cu2.1Ag0.9SbSe4,300.0,0.008516959
Cu2.1Ag0.9SbSe4,400.0,0.01291064
Cu2.1Ag0.9SbSe4,700.0,0.011077
Cu1.8Ag1.2SbSe4,300.0,0.007520031
Cu1.8Ag1.2SbSe4,400.0,0.01129858
Cu1.8Ag1.2SbSe4,700.0,0.010437
Cu1.5Ag1.5SbSe4,300.0,0.008246054
Cu1.5Ag1.5SbSe4,400.0,0.0126255
Cu1.5Ag1.5SbSe4,700.0,0.01125395
Cu1.2Ag1.8SbSe4,300.0,0.008720099
Cu1.2Ag1.8SbSe4,400.0,0.01338174
Cu1.2Ag1.8SbSe4,700.0,0.01075385
Cu3Sb0.98Bi0.02S4,300.0,0.621408451
Cu3Sb0.98Bi0.02S4,400.0,0.360694618
Cu3Sb0.98Bi0.02S4,700.0,0.16056338
Cu3Sb0.94Bi0.06S4,300.0,0.033351263
Cu3Sb0.94Bi0.06S4,400.0,0.028508495
Cu3Sb0.94Bi0.06S4,700.0,0.028070402
Cu3Sb0.9Bi0.1S4,300.0,0.037459344
Cu3Sb0.9Bi0.1S4,400.0,0.029829364
Cu3Sb0.9Bi0.1S4,700.0,0.024978683
Cu3Sb0.86Bi0.14S4,300.0,0.030710354
Cu3Sb0.86Bi0.14S4,400.0,0.025562995
Cu3Sb0.86Bi0.14S4,700.0,0.021760606
